Wavelength,Reflectance
566.0,0.8028752786885246
567.0,0.8028049836065575
568.0,0.8027346885245903
569.0,0.802664393442623
570.0,0.8025940983606558
571.0,0.8025238032786886
572.0,0.8024535081967213
573.0,0.8023832131147541
574.0,0.8023129180327869
575.0,0.8022426229508197
576.0,0.8021723278688525
577.0,0.8021020327868853
578.0,0.8020317377049181
579.0,0.8019614426229508
580.0,0.8018911475409837
581.0,0.8018208524590165
582.0,0.8017505573770491
583.0,0.8016802622950819
584.0,0.8016099672131148
585.0,0.8015396721311475
586.0,0.8014693770491803
587.0,0.8013990819672131
588.0,0.801328786885246
589.0,0.8012584918032787
590.0,0.8011881967213115
591.0,0.8011179016393443
592.0,0.8010476065573771
593.0,0.8009773114754098
594.0,0.8009070163934426
595.0,0.8008367213114753
596.0,0.8007664262295082
597.0,0.800696131147541
598.0,0.8006258360655738
599.0,0.8005555409836065
600.0,0.8004852459016394
601.0,0.8003798032786885
602.0,0.8002743606557376
603.0,0.8001689180327869
604.0,0.800063475409836
605.0,0.7999580327868852
606.0,0.7998525901639345
607.0,0.7997471475409836
608.0,0.7996417049180328
609.0,0.799536262295082
610.0,0.7994308196721311
611.0,0.7993253770491803
612.0,0.7992199344262295
613.0,0.7991144918032786
614.0,0.7990090491803279
615.0,0.7989036065573771
616.0,0.7987981639344263
617.0,0.7986927213114755
618.0,0.7985872786885246
619.0,0.7984818360655738
620.0,0.798376393442623
621.0,0.7982709508196721
622.0,0.7981655081967213
623.0,0.7980600655737705
624.0,0.7979546229508196
625.0,0.7978491803278689
626.0,0.7977437377049181
627.0,0.7976382950819673
628.0,0.7975328524590165
629.0,0.7974274098360656
630.0,0.7973219672131148
631.0,0.797216524590164
632.0,0.7971110819672131
633.0,0.7970056393442623
634.0,0.7969001967213115
635.0,0.7967947540983608
636.0,0.7966893114754099
637.0,0.7965838688524591
638.0,0.7964784262295083
639.0,0.7963729836065574
640.0,0.7962675409836066
641.0,0.7961620983606558
642.0,0.796056655737705
643.0,0.7959512131147541
644.0,0.7958457704918033
645.0,0.7957403278688525
646.0,0.7956348852459018
647.0,0.7955294426229509
648.0,0.7954240000000001
649.0,0.7953185573770493
650.0,0.7952131147540984
651.0,0.795072524590164
652.0,0.7949319344262296
653.0,0.7947913442622951
654.0,0.7946507540983607
655.0,0.7945101639344263
656.0,0.7943695737704919
657.0,0.7942289836065575
658.0,0.794088393442623
659.0,0.7939478032786886
660.0,0.7938072131147541
661.0,0.7936666229508198
662.0,0.7935260327868853
663.0,0.793385442622951
664.0,0.7932448524590164
665.0,0.7931042622950821
666.0,0.7929636721311476
667.0,0.7928230819672132
668.0,0.7926824918032788
669.0,0.7925419016393443
670.0,0.7924013114754099
671.0,0.7922607213114755
672.0,0.7921201311475411
673.0,0.7919795409836067
674.0,0.7918389508196723
675.0,0.7916983606557377
676.0,0.7915577704918033
677.0,0.7914171803278689
678.0,0.7912765901639345
679.0,0.7911360000000001
680.0,0.7909954098360656
681.0,0.7908548196721312
682.0,0.7907142295081968
683.0,0.7905736393442624
684.0,0.790433049180328
685.0,0.7902924590163934
686.0,0.7901518688524591
687.0,0.7900112786885246
688.0,0.7898706885245903
689.0,0.7897300983606558
690.0,0.7895895081967215
691.0,0.7894489180327869
692.0,0.7893083278688525
693.0,0.7891677377049181
694.0,0.7890271475409837
695.0,0.7888865573770493
696.0,0.7887459672131149
697.0,0.7886053770491804
698.0,0.788464786885246
699.0,0.7883241967213116
700.0,0.7881836065573771
701.0,0.7879902950819673
702.0,0.7877969836065575
703.0,0.7876036721311476
704.0,0.7874103606557378
705.0,0.787217049180328
706.0,0.7870237377049181
707.0,0.7868304262295083
708.0,0.7866371147540985
709.0,0.7864438032786886
710.0,0.7862504918032788
711.0,0.786057180327869
712.0,0.7858638688524591
713.0,0.7856705573770492
714.0,0.7854772459016394
715.0,0.7852839344262295
716.0,0.7850906229508197
717.0,0.7848973114754099
718.0,0.784704
719.0,0.7845106885245902
720.0,0.7843173770491804
721.0,0.7841240655737705
722.0,0.7839307540983607
723.0,0.7837374426229509
724.0,0.783544131147541
725.0,0.7833508196721312
726.0,0.7831575081967214
727.0,0.7829641967213115
728.0,0.7827708852459017
729.0,0.7825775737704919
730.0,0.782384262295082
731.0,0.7821909508196722
732.0,0.7819976393442624
733.0,0.7818043278688525
734.0,0.7816110163934427
735.0,0.7814177049180329
736.0,0.781224393442623
737.0,0.7810310819672132
738.0,0.7808377704918033
739.0,0.7806444590163933
740.0,0.7804511475409835
741.0,0.7802578360655738
742.0,0.7800645245901638
743.0,0.779871213114754
744.0,0.7796779016393443
745.0,0.7794845901639343
746.0,0.7792912786885245
747.0,0.7790979672131148
748.0,0.7789046557377048
749.0,0.778711344262295
750.0,0.7785180327868853
751.0,0.7781841311475409
752.0,0.7778502295081967
753.0,0.7775163278688524
754.0,0.7771824262295082
755.0,0.7768485245901638
756.0,0.7765146229508196
757.0,0.7761807213114754
758.0,0.7758468196721312
759.0,0.7755129180327869
760.0,0.7751790163934426
761.0,0.7748451147540983
762.0,0.774511213114754
763.0,0.7741773114754098
764.0,0.7738434098360656
765.0,0.7735095081967214
766.0,0.773175606557377
767.0,0.7728417049180327
768.0,0.7725078032786885
769.0,0.7721739016393442
770.0,0.77184
771.0,0.7715060983606558
772.0,0.7711721967213115
773.0,0.7708382950819672
774.0,0.770504393442623
775.0,0.7701704918032787
776.0,0.7698365901639344
777.0,0.7695026885245901
778.0,0.7691687868852459
779.0,0.7688348852459017
780.0,0.7685009836065574
781.0,0.7681670819672132
782.0,0.7678331803278688
783.0,0.7674992786885246
784.0,0.7671653770491803
785.0,0.7668314754098361
786.0,0.7664975737704919
787.0,0.7661636721311476
788.0,0.7658297704918033
789.0,0.765495868852459
790.0,0.7651619672131148
791.0,0.7648280655737705
792.0,0.7644941639344263
793.0,0.764160262295082
794.0,0.7638263606557377
795.0,0.7634924590163935
796.0,0.7631585573770492
797.0,0.762824655737705
798.0,0.7624907540983606
799.0,0.7621568524590164
800.0,0.7618229508196722
801.0,0.7618229508196722
802.0,0.7618229508196722
803.0,0.7618229508196722
804.0,0.7618229508196722
805.0,0.7618229508196722
806.0,0.7618229508196722
807.0,0.7618229508196722
808.0,0.7618229508196722
809.0,0.7618229508196722
810.0,0.7618229508196722
811.0,0.7618229508196722
812.0,0.7618229508196722
813.0,0.7618229508196722
814.0,0.7618229508196722
815.0,0.7618229508196722
816.0,0.7618229508196722
817.0,0.7618229508196722
818.0,0.7618229508196722
819.0,0.7618229508196722
820.0,0.7618229508196722
821.0,0.7618229508196722
822.0,0.7618229508196722
823.0,0.7618229508196722
824.0,0.7618229508196722
825.0,0.7618229508196722
826.0,0.7618229508196722
827.0,0.7618229508196722
828.0,0.7618229508196722
829.0,0.7618229508196722
830.0,0.7618229508196722
831.0,0.7618229508196722
832.0,0.7618229508196722
833.0,0.7618229508196722
834.0,0.7618229508196722
835.0,0.7618229508196722
836.0,0.7618229508196722
837.0,0.7618229508196722
838.0,0.7618229508196722
839.0,0.7618229508196722
840.0,0.7618229508196722
841.0,0.7618229508196722
842.0,0.7618229508196722
843.0,0.7618229508196722
844.0,0.7618229508196722
845.0,0.7618229508196722
846.0,0.7618229508196722
847.0,0.7618229508196722
848.0,0.7618229508196722
849.0,0.7618229508196722
850.0,0.7618229508196722
851.0,0.7622447213114755
852.0,0.7626664918032787
853.0,0.763088262295082
854.0,0.7635100327868853
855.0,0.7639318032786886
856.0,0.7643535737704918
857.0,0.7647753442622952
858.0,0.7651971147540984
859.0,0.7656188852459017
860.0,0.766040655737705
861.0,0.7664624262295082
862.0,0.7668841967213115
863.0,0.7673059672131148
864.0,0.7677277377049181
865.0,0.7681495081967213
866.0,0.7685712786885247
867.0,0.7689930491803278
868.0,0.7694148196721312
869.0,0.7698365901639345
870.0,0.7702583606557377
871.0,0.770680131147541
872.0,0.7711019016393443
873.0,0.7715236721311476
874.0,0.7719454426229508
875.0,0.7723672131147542
876.0,0.7727889836065573
877.0,0.7732107540983607
878.0,0.7736325245901639
879.0,0.7740542950819672
880.0,0.7744760655737705
881.0,0.7748978360655737
882.0,0.7753196065573771
883.0,0.7757413770491803
884.0,0.7761631475409836
885.0,0.7765849180327868
886.0,0.7770066885245902
887.0,0.7774284590163933
888.0,0.7778502295081967
889.0,0.778272
890.0,0.7786937704918032
891.0,0.7791155409836066
892.0,0.7795373114754098
893.0,0.7799590819672131
894.0,0.7803808524590163
895.0,0.7808026229508197
896.0,0.7812243934426228
897.0,0.7816461639344262
898.0,0.7820679344262295
899.0,0.7824897049180327
900.0,0.7829114754098361
901.0,0.7834914098360656
902.0,0.7840713442622951
903.0,0.7846512786885246
904.0,0.7852312131147541
905.0,0.7858111475409836
906.0,0.7863910819672131
907.0,0.7869710163934427
908.0,0.7875509508196722
909.0,0.7881308852459017
910.0,0.7887108196721312
911.0,0.7892907540983607
912.0,0.7898706885245902
913.0,0.7904506229508197
914.0,0.7910305573770492
915.0,0.7916104918032787
916.0,0.7921904262295082
917.0,0.7927703606557377
918.0,0.7933502950819672
919.0,0.7939302295081968
920.0,0.7945101639344263
921.0,0.7950900983606558
922.0,0.7956700327868853
923.0,0.7962499672131148
924.0,0.7968299016393443
925.0,0.7974098360655738
926.0,0.7979897704918033
927.0,0.7985697049180328
928.0,0.7991496393442623
929.0,0.7997295737704918
930.0,0.8003095081967213
931.0,0.8008894426229508
932.0,0.8014693770491804
933.0,0.8020493114754099
934.0,0.8026292459016394
935.0,0.8032091803278689
936.0,0.8037891147540984
937.0,0.8043690491803279
938.0,0.8049489836065574
939.0,0.8055289180327869
940.0,0.8061088524590164
941.0,0.8066887868852459
942.0,0.8072687213114754
943.0,0.8078486557377049
944.0,0.8084285901639345
945.0,0.809008524590164
946.0,0.8095884590163935
947.0,0.810168393442623
948.0,0.8107483278688525
949.0,0.811328262295082
950.0,0.8119081967213115
951.0,0.8121893770491804
952.0,0.8124705573770492
953.0,0.812751737704918
954.0,0.813032918032787
955.0,0.8133140983606558
956.0,0.8135952786885248
957.0,0.8138764590163936
958.0,0.8141576393442624
959.0,0.8144388196721313
960.0,0.8147200000000001
961.0,0.815001180327869
962.0,0.8152823606557378
963.0,0.8155635409836066
964.0,0.8158447213114755
965.0,0.8161259016393444
966.0,0.8164070819672132
967.0,0.8166882622950821
968.0,0.8169694426229509
969.0,0.8172506229508197
970.0,0.8175318032786886
971.0,0.8178129836065574
972.0,0.8180941639344262
973.0,0.8183753442622951
974.0,0.8186565245901639
975.0,0.8189377049180327
976.0,0.8192188852459017
977.0,0.8195000655737705
978.0,0.8197812459016394
979.0,0.8200624262295082
980.0,0.8203436065573771
981.0,0.820624786885246
982.0,0.8209059672131148
983.0,0.8211871475409837
984.0,0.8214683278688525
985.0,0.8217495081967214
986.0,0.8220306885245903
987.0,0.8223118688524591
988.0,0.8225930491803279
989.0,0.8228742295081968
990.0,0.8231554098360656
991.0,0.8234365901639344
992.0,0.8237177704918033
993.0,0.8239989508196721
994.0,0.824280131147541
995.0,0.8245613114754098
996.0,0.8248424918032787
997.0,0.8251236721311476
998.0,0.8254048524590164
999.0,0.8256860327868852
1000.0,0.8259672131147541
1001.0,0.8260269639344262
1002.0,0.8260867147540985
1003.0,0.8261464655737705
1004.0,0.8262062163934427
1005.0,0.8262659672131147
1006.0,0.8263257180327869
1007.0,0.826385468852459
1008.0,0.8264452196721311
1009.0,0.8265049704918034
1010.0,0.8265647213114754
1011.0,0.8266244721311475
1012.0,0.8266842229508197
1013.0,0.8267439737704918
1014.0,0.8268037245901639
1015.0,0.8268634754098361
1016.0,0.8269232262295082
1017.0,0.8269829770491803
1018.0,0.8270427278688525
1019.0,0.8271024786885246
1020.0,0.8271622295081967
1021.0,0.8272219803278689
1022.0,0.827281731147541
1023.0,0.8273414819672131
1024.0,0.8274012327868853
1025.0,0.8274609836065574
1026.0,0.8275207344262295
1027.0,0.8275804852459017
1028.0,0.8276402360655738
1029.0,0.8276999868852459
1030.0,0.8277597377049181
1031.0,0.8278194885245902
1032.0,0.8278792393442622
1033.0,0.8279389901639345
1034.0,0.8279987409836066
1035.0,0.8280584918032787
1036.0,0.8281182426229509
1037.0,0.8281779934426229
1038.0,0.8282377442622951
1039.0,0.8282974950819673
1040.0,0.8283572459016394
1041.0,0.8284169967213115
1042.0,0.8284767475409835
1043.0,0.8285364983606558
1044.0,0.8285962491803279
1045.0,0.8286560000000001
1046.0,0.8287157508196722
1047.0,0.8287755016393442
1048.0,0.8288352524590165
1049.0,0.8288950032786886
1050.0,0.8289547540983607
1051.0,0.8290145049180329
1052.0,0.8290742557377049
1053.0,0.8291340065573771
1054.0,0.8291937573770493
1055.0,0.8292535081967213
1056.0,0.8293132590163935
1057.0,0.8293730098360655
1058.0,0.8294327606557378
1059.0,0.8294925114754098
1060.0,0.8295522622950819
1061.0,0.8296120131147542
1062.0,0.8296717639344262
1063.0,0.8297315147540985
1064.0,0.8297912655737705
1065.0,0.8298510163934426
1066.0,0.8299107672131149
1067.0,0.8299705180327869
1068.0,0.8300302688524591
1069.0,0.8300900196721311
1070.0,0.8301497704918033
1071.0,0.8302095213114755
1072.0,0.8302692721311475
1073.0,0.8303290229508197
1074.0,0.8303887737704918
1075.0,0.8304485245901639
1076.0,0.8305082754098362
1077.0,0.8305680262295082
1078.0,0.8306277770491803
1079.0,0.8306875278688525
1080.0,0.8307472786885246
1081.0,0.8308070295081968
1082.0,0.8308667803278689
1083.0,0.830926531147541
1084.0,0.8309862819672131
1085.0,0.8310460327868853
1086.0,0.8311057836065575
1087.0,0.8311655344262295
1088.0,0.8312252852459017
1089.0,0.8312850360655738
1090.0,0.8313447868852459
1091.0,0.8314045377049181
1092.0,0.8314642885245902
1093.0,0.8315240393442623
1094.0,0.8315837901639345
1095.0,0.8316435409836066
1096.0,0.8317032918032787
1097.0,0.8317630426229509
1098.0,0.831822793442623
1099.0,0.8318825442622951
1100.0,0.8319422950819673
1101.0,0.8320020459016394
1102.0,0.8320617967213115
1103.0,0.8321215475409837
1104.0,0.8321812983606558
1105.0,0.8322410491803279
1106.0,0.8323008000000001
1107.0,0.8323605508196722
1108.0,0.8324203016393443
1109.0,0.8324800524590165
1110.0,0.8325398032786886
1111.0,0.8325995540983606
1112.0,0.8326593049180329
1113.0,0.832719055737705
1114.0,0.832778806557377
1115.0,0.8328385573770493
1116.0,0.8328983081967213
1117.0,0.8329580590163935
1118.0,0.8330178098360657
1119.0,0.8330775606557377
1120.0,0.8331373114754099
1121.0,0.833197062295082
1122.0,0.8332568131147542
1123.0,0.8333165639344263
1124.0,0.8333763147540983
1125.0,0.8334360655737706
